study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	fastq_ftp	sample_alias	sample_title
PRJNA650381	SAMN27764174	SRX14990929	SRR18913001	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/001/SRR18913001/SRR18913001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/001/SRR18913001/SRR18913001_2.fastq.gz	IDR1900055437-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764173	SRX14990928	SRR18913002	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/002/SRR18913002/SRR18913002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/002/SRR18913002/SRR18913002_2.fastq.gz	IDR1900055325-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764284	SRX14991696	SRR18913741	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/041/SRR18913741/SRR18913741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/041/SRR18913741/SRR18913741_2.fastq.gz	IDR1900059625-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764283	SRX14991695	SRR18913742	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/042/SRR18913742/SRR18913742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/042/SRR18913742/SRR18913742_2.fastq.gz	IDR1900059609-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764282	SRX14991694	SRR18913743	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/043/SRR18913743/SRR18913743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/043/SRR18913743/SRR18913743_2.fastq.gz	IDR1900059608-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764281	SRX14991693	SRR18913744	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/044/SRR18913744/SRR18913744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/044/SRR18913744/SRR18913744_2.fastq.gz	IDR1900059607-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764280	SRX14991692	SRR18913745	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/045/SRR18913745/SRR18913745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/045/SRR18913745/SRR18913745_2.fastq.gz	IDR1900059606-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764279	SRX14991691	SRR18913746	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/046/SRR18913746/SRR18913746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/046/SRR18913746/SRR18913746_2.fastq.gz	IDR1900059605-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764278	SRX14991690	SRR18913747	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/047/SRR18913747/SRR18913747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/047/SRR18913747/SRR18913747_2.fastq.gz	IDR1900059603-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764277	SRX14991689	SRR18913748	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/048/SRR18913748/SRR18913748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/048/SRR18913748/SRR18913748_2.fastq.gz	IDR1900059602-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764294	SRX14991688	SRR18913749	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/049/SRR18913749/SRR18913749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/049/SRR18913749/SRR18913749_2.fastq.gz	IDR1900060839-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764293	SRX14991687	SRR18913750	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/050/SRR18913750/SRR18913750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/050/SRR18913750/SRR18913750_2.fastq.gz	IDR1900060838-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764292	SRX14991686	SRR18913751	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/051/SRR18913751/SRR18913751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/051/SRR18913751/SRR18913751_2.fastq.gz	IDR1900060836-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764291	SRX14991685	SRR18913752	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/052/SRR18913752/SRR18913752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/052/SRR18913752/SRR18913752_2.fastq.gz	IDR1900060833-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764290	SRX14991684	SRR18913753	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/053/SRR18913753/SRR18913753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/053/SRR18913753/SRR18913753_2.fastq.gz	IDR1900060608-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764289	SRX14991683	SRR18913754	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/054/SRR18913754/SRR18913754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/054/SRR18913754/SRR18913754_2.fastq.gz	IDR1900060572-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764288	SRX14991682	SRR18913755	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/055/SRR18913755/SRR18913755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/055/SRR18913755/SRR18913755_2.fastq.gz	IDR1900060232-01-03	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764287	SRX14991681	SRR18913756	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/056/SRR18913756/SRR18913756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/056/SRR18913756/SRR18913756_2.fastq.gz	IDR1900059981-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764286	SRX14991680	SRR18913757	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/057/SRR18913757/SRR18913757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/057/SRR18913757/SRR18913757_2.fastq.gz	IDR1900059882-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764285	SRX14991679	SRR18913758	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/058/SRR18913758/SRR18913758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/058/SRR18913758/SRR18913758_2.fastq.gz	IDR1900059640-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764276	SRX14991678	SRR18913759	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/059/SRR18913759/SRR18913759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/059/SRR18913759/SRR18913759_2.fastq.gz	IDR1900059321-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764275	SRX14991677	SRR18913760	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/060/SRR18913760/SRR18913760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/060/SRR18913760/SRR18913760_2.fastq.gz	IDR1900059320-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764240	SRX14991734	SRR18913779	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/079/SRR18913779/SRR18913779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/079/SRR18913779/SRR18913779_2.fastq.gz	IDR1900058322-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764239	SRX14991733	SRR18913780	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/080/SRR18913780/SRR18913780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/080/SRR18913780/SRR18913780_2.fastq.gz	IDR1900057749-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764238	SRX14991732	SRR18913781	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/081/SRR18913781/SRR18913781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/081/SRR18913781/SRR18913781_2.fastq.gz	IDR1900057748-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764237	SRX14991731	SRR18913782	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/082/SRR18913782/SRR18913782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/082/SRR18913782/SRR18913782_2.fastq.gz	IDR1900057747-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764236	SRX14991730	SRR18913783	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/083/SRR18913783/SRR18913783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/083/SRR18913783/SRR18913783_2.fastq.gz	IDR1900057745-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764235	SRX14991729	SRR18913784	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/084/SRR18913784/SRR18913784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/084/SRR18913784/SRR18913784_2.fastq.gz	IDR1900057743-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764234	SRX14991728	SRR18913785	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/085/SRR18913785/SRR18913785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/085/SRR18913785/SRR18913785_2.fastq.gz	IDR1900057742-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764233	SRX14991727	SRR18913786	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/086/SRR18913786/SRR18913786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/086/SRR18913786/SRR18913786_2.fastq.gz	IDR1900057741-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764250	SRX14991726	SRR18913787	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/087/SRR18913787/SRR18913787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/087/SRR18913787/SRR18913787_2.fastq.gz	IDR1900059319-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764249	SRX14991725	SRR18913788	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/088/SRR18913788/SRR18913788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/088/SRR18913788/SRR18913788_2.fastq.gz	IDR1900059318-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764248	SRX14991724	SRR18913789	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/089/SRR18913789/SRR18913789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/089/SRR18913789/SRR18913789_2.fastq.gz	IDR1900058967-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764247	SRX14991723	SRR18913790	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/090/SRR18913790/SRR18913790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/090/SRR18913790/SRR18913790_2.fastq.gz	IDR1900058911-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764246	SRX14991722	SRR18913791	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/091/SRR18913791/SRR18913791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/091/SRR18913791/SRR18913791_2.fastq.gz	IDR1900058856-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764245	SRX14991721	SRR18913792	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/092/SRR18913792/SRR18913792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/092/SRR18913792/SRR18913792_2.fastq.gz	IDR1900058855-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764244	SRX14991720	SRR18913793	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/093/SRR18913793/SRR18913793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/093/SRR18913793/SRR18913793_2.fastq.gz	IDR1900058701-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764243	SRX14991719	SRR18913794	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/094/SRR18913794/SRR18913794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/094/SRR18913794/SRR18913794_2.fastq.gz	IDR1900058699-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764242	SRX14991718	SRR18913795	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/095/SRR18913795/SRR18913795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/095/SRR18913795/SRR18913795_2.fastq.gz	IDR1900058697-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764241	SRX14991717	SRR18913796	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/096/SRR18913796/SRR18913796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/096/SRR18913796/SRR18913796_2.fastq.gz	IDR1900058324-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764232	SRX14991716	SRR18913797	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/097/SRR18913797/SRR18913797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/097/SRR18913797/SRR18913797_2.fastq.gz	IDR1900057740-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764231	SRX14991715	SRR18913798	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/098/SRR18913798/SRR18913798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/098/SRR18913798/SRR18913798_2.fastq.gz	IDR1900057516-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764448	SRX14991977	SRR18914022	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062052-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764447	SRX14991976	SRR18914023	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900061818-01-03	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764446	SRX14991975	SRR18914024	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900061338-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764445	SRX14991974	SRR18914025	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/025/SRR18914025/SRR18914025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/025/SRR18914025/SRR18914025_2.fastq.gz	IDR1900061099-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764444	SRX14991973	SRR18914026	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900061055-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764443	SRX14991972	SRR18914027	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900060947-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764442	SRX14991971	SRR18914028	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900060911-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764441	SRX14991970	SRR18914029	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900060842-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764458	SRX14991969	SRR18914030	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062065-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764457	SRX14991968	SRR18914031	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062064-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764456	SRX14991967	SRR18914032	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062063-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764455	SRX14991966	SRR18914033	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062061-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764454	SRX14991965	SRR18914034	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062060-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764453	SRX14991964	SRR18914035	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062059-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764452	SRX14991963	SRR18914036	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062056-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764451	SRX14991962	SRR18914037	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062055-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764450	SRX14991961	SRR18914038	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062054-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764449	SRX14991960	SRR18914039	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900062053-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764440	SRX14991959	SRR18914040	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900060841-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27764439	SRX14991958	SRR18914041	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR1900060840-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765622	SRX14992119	SRR18914164	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000001297-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765621	SRX14992118	SRR18914165	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/065/SRR18914165/SRR18914165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/065/SRR18914165/SRR18914165_2.fastq.gz	IDR2000001296-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765620	SRX14992117	SRR18914166	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000001295-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765619	SRX14992116	SRR18914167	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000001294-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765618	SRX14992115	SRR18914168	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000001292-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765617	SRX14992114	SRR18914169	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000001289-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765616	SRX14992113	SRR18914170	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000001288-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765615	SRX14992112	SRR18914171	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000001287-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765632	SRX14992111	SRR18914172	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000002357-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765631	SRX14992110	SRR18914173	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000002356-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765630	SRX14992109	SRR18914174	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000002355-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27765629	SRX14992108	SRR18914175	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq		IDR2000002354-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
